2026-02-14T11:57:21Z,unhealthy,146.51
2026-02-14T12:14:00Z,unhealthy,180.29
2026-02-14T12:30:05Z,unhealthy,194.0
2026-02-14T12:52:31Z,unhealthy,150.12
2026-02-14T13:14:48Z,unhealthy,182.08
2026-02-14T13:34:42Z,unhealthy,170.98
2026-02-14T13:52:54Z,unhealthy,198.04
2026-02-14T14:04:38Z,unhealthy,199.72
2026-02-14T14:17:02Z,unhealthy,187.71
2026-02-14T14:32:17Z,unhealthy,191.45
2026-02-14T14:47:15Z,unhealthy,222.16
2026-02-14T14:58:13Z,unhealthy,187.33
2026-02-14T15:11:17Z,unhealthy,190.89
2026-02-14T15:24:32Z,unhealthy,160.07
2026-02-14T15:39:10Z,unhealthy,190.06
2026-02-14T15:51:09Z,unhealthy,176.76
2026-02-14T16:00:22Z,unhealthy,174.83
2026-02-14T16:13:26Z,unhealthy,156.5
2026-02-14T16:28:27Z,unhealthy,213.84
2026-02-14T16:46:50Z,unhealthy,231.56
2026-02-14T16:59:51Z,unhealthy,234.64
2026-02-14T17:13:00Z,unhealthy,180.45
2026-02-14T17:26:47Z,unhealthy,225.45
2026-02-14T17:41:06Z,unhealthy,191.38
2026-02-14T17:52:33Z,unhealthy,163.91
2026-02-14T18:00:32Z,unhealthy,216.55
2026-02-14T18:14:53Z,unhealthy,195.65
2026-02-14T18:30:40Z,unhealthy,158.22
2026-02-14T18:50:43Z,unhealthy,213.47
2026-02-14T19:03:33Z,unhealthy,193.45
2026-02-14T19:15:04Z,unhealthy,198.8
2026-02-14T19:29:12Z,unhealthy,185.84
2026-02-14T19:40:49Z,unhealthy,204.04
2026-02-14T19:50:06Z,unhealthy,161.69
2026-02-14T19:57:47Z,unhealthy,193.58
2026-02-14T20:09:30Z,unhealthy,166.85
2026-02-14T20:22:33Z,unhealthy,195.76
2026-02-14T20:38:12Z,unhealthy,192.96
2026-02-14T20:50:16Z,unhealthy,204.33
2026-02-14T20:59:42Z,unhealthy,195.26
2026-02-14T21:11:04Z,unhealthy,158.38
2026-02-14T21:24:19Z,unhealthy,165.96
2026-02-14T21:37:45Z,unhealthy,249.33
2026-02-14T21:48:24Z,unhealthy,183.02
2026-02-14T21:57:08Z,unhealthy,158.62
2026-02-14T22:07:35Z,unhealthy,261.5
2026-02-14T22:19:32Z,unhealthy,176.45
2026-02-14T22:34:53Z,unhealthy,196.42
2026-02-14T22:47:14Z,unhealthy,207.43
2026-02-14T22:57:28Z,unhealthy,182.27
2026-02-14T23:09:28Z,unhealthy,211.99
2026-02-14T23:22:10Z,unhealthy,204.05
2026-02-14T23:36:17Z,unhealthy,214.21
2026-02-14T23:47:18Z,unhealthy,220.42
2026-02-14T23:56:36Z,unhealthy,174.09
2026-02-15T00:32:22Z,unhealthy,184.52
2026-02-15T00:59:39Z,unhealthy,222.99
2026-02-15T01:41:51Z,unhealthy,151.87
2026-02-15T02:39:49Z,unhealthy,168.57
2026-02-15T03:38:49Z,unhealthy,191.94
2026-02-15T04:29:47Z,unhealthy,185.01
2026-02-15T05:07:50Z,unhealthy,164.99
2026-02-15T05:37:19Z,unhealthy,210.38
2026-02-15T06:01:37Z,unhealthy,187.51
2026-02-15T06:27:33Z,unhealthy,183.67
2026-02-15T06:49:37Z,unhealthy,212.63
2026-02-15T07:10:37Z,unhealthy,176.59
2026-02-15T07:28:56Z,unhealthy,163.97
2026-02-15T07:46:40Z,unhealthy,184.72
2026-02-15T07:59:28Z,unhealthy,215.09
2026-02-15T08:15:43Z,unhealthy,194.9
2026-02-15T08:31:33Z,unhealthy,184.11
2026-02-15T08:49:42Z,unhealthy,199.33
2026-02-15T09:02:31Z,unhealthy,205.82
2026-02-15T09:16:39Z,unhealthy,162.24
2026-02-15T09:32:40Z,unhealthy,210.88
2026-02-15T09:48:00Z,unhealthy,172.38
2026-02-15T09:58:24Z,unhealthy,205.23
2026-02-15T10:11:37Z,unhealthy,205.85
2026-02-15T10:25:36Z,unhealthy,163.94
2026-02-15T10:42:35Z,unhealthy,237.81
2026-02-15T10:55:07Z,unhealthy,132.89
2026-02-15T11:04:56Z,unhealthy,154.03
2026-02-15T11:16:29Z,unhealthy,179.12
2026-02-15T11:30:32Z,unhealthy,161.47
2026-02-15T11:41:45Z,unhealthy,168.41
2026-02-15T11:51:31Z,unhealthy,224.04
2026-02-15T11:59:19Z,unhealthy,166.0
2026-02-15T12:18:07Z,unhealthy,184.93
2026-02-15T12:36:11Z,unhealthy,175.61
2026-02-15T13:01:07Z,unhealthy,179.93
2026-02-15T13:25:41Z,unhealthy,158.63
2026-02-15T13:46:07Z,unhealthy,154.33
2026-02-15T14:01:12Z,unhealthy,189.56
2026-02-15T14:15:05Z,unhealthy,159.79
2026-02-15T14:29:52Z,unhealthy,153.39
2026-02-15T14:46:01Z,unhealthy,300.9
2026-02-15T14:57:30Z,unhealthy,152.71
2026-02-15T15:09:51Z,unhealthy,160.43
2026-02-15T15:22:50Z,unhealthy,212.31
2026-02-15T15:37:04Z,unhealthy,183.96
2026-02-15T15:48:32Z,unhealthy,288.16
2026-02-15T15:57:56Z,unhealthy,180.59
2026-02-15T16:11:51Z,unhealthy,175.14
2026-02-15T16:25:58Z,unhealthy,167.49
2026-02-15T16:43:58Z,unhealthy,188.29
2026-02-15T16:58:10Z,unhealthy,146.55
2026-02-15T17:12:13Z,unhealthy,208.92
2026-02-15T17:25:41Z,unhealthy,149.42
2026-02-15T17:40:26Z,unhealthy,156.13
2026-02-15T17:52:37Z,unhealthy,178.24
2026-02-15T18:00:53Z,unhealthy,153.92
2026-02-15T18:16:09Z,unhealthy,172.99
2026-02-15T18:32:21Z,unhealthy,200.33
2026-02-15T18:52:50Z,unhealthy,186.88
2026-02-15T19:05:37Z,unhealthy,150.62
2026-02-15T19:18:00Z,unhealthy,229.73
2026-02-15T19:33:18Z,unhealthy,154.97
2026-02-15T19:44:22Z,unhealthy,198.39
2026-02-15T19:53:15Z,unhealthy,168.46
2026-02-15T19:59:46Z,unhealthy,206.92
2026-02-15T20:11:43Z,unhealthy,203.19
2026-02-15T20:25:21Z,unhealthy,148.91
2026-02-15T20:40:58Z,unhealthy,212.82
2026-02-15T20:52:59Z,unhealthy,177.13
2026-02-15T21:02:20Z,unhealthy,219.1
2026-02-15T21:13:24Z,unhealthy,196.97
2026-02-15T21:27:19Z,unhealthy,177.2
2026-02-15T21:40:26Z,unhealthy,160.13
2026-02-15T21:50:48Z,unhealthy,194.4
2026-02-15T21:58:58Z,unhealthy,183.21
2026-02-15T22:10:04Z,unhealthy,180.34
2026-02-15T22:22:52Z,unhealthy,170.45
2026-02-15T22:38:45Z,unhealthy,159.47
2026-02-15T22:51:17Z,unhealthy,155.55
2026-02-15T23:01:07Z,unhealthy,183.88
2026-02-15T23:13:01Z,unhealthy,187.34
2026-02-15T23:27:05Z,unhealthy,169.81
2026-02-15T23:41:49Z,unhealthy,155.67
2026-02-15T23:53:29Z,unhealthy,170.28
2026-02-16T00:02:04Z,unhealthy,188.76
2026-02-16T00:50:48Z,unhealthy,177.99
2026-02-16T01:25:10Z,unhealthy,157.96
2026-02-16T02:15:50Z,unhealthy,223.26
2026-02-16T03:21:37Z,unhealthy,243.25
2026-02-16T04:12:20Z,unhealthy,164.68
2026-02-16T04:56:50Z,unhealthy,218.27
2026-02-16T05:34:31Z,unhealthy,180.74
2026-02-16T06:01:02Z,unhealthy,155.71
2026-02-16T06:36:07Z,unhealthy,203.65
2026-02-16T07:02:12Z,unhealthy,149.8
2026-02-16T07:32:03Z,unhealthy,169.08
2026-02-16T07:55:31Z,unhealthy,191.8
2026-02-16T08:13:24Z,unhealthy,217.5
2026-02-16T08:31:00Z,unhealthy,220.9
2026-02-16T08:53:50Z,unhealthy,189.91
2026-02-16T09:13:14Z,unhealthy,175.13
2026-02-16T09:35:47Z,unhealthy,192.24
2026-02-16T10:00:30Z,unhealthy,182.42
2026-02-16T10:27:27Z,unhealthy,162.64
2026-02-16T10:49:32Z,unhealthy,217.61
2026-02-16T11:10:32Z,unhealthy,198.16
2026-02-16T11:29:21Z,unhealthy,165.04
2026-02-16T11:49:17Z,unhealthy,160.47
2026-02-16T12:03:17Z,unhealthy,167.32
2026-02-16T12:25:57Z,unhealthy,177.24
2026-02-16T12:47:45Z,unhealthy,195.71
2026-02-16T13:18:20Z,unhealthy,185.28
2026-02-16T13:48:26Z,unhealthy,151.04
2026-02-16T14:11:57Z,unhealthy,163.1
2026-02-16T14:31:41Z,unhealthy,191.11
2026-02-16T14:53:45Z,unhealthy,174.25
2026-02-16T15:11:16Z,unhealthy,210.49
2026-02-16T15:28:29Z,unhealthy,200.3
2026-02-16T15:49:12Z,unhealthy,217.46
2026-02-16T16:06:12Z,unhealthy,180.19
2026-02-16T16:24:48Z,unhealthy,175.02
2026-02-16T16:44:50Z,unhealthy,178.38
2026-02-16T17:05:32Z,unhealthy,171.62
2026-02-16T17:24:34Z,unhealthy,195.93
2026-02-16T17:43:20Z,unhealthy,188.64
2026-02-16T18:00:02Z,unhealthy,418.56
2026-02-16T18:21:04Z,unhealthy,153.7
2026-02-16T18:39:52Z,unhealthy,202.61
2026-02-16T19:02:09Z,unhealthy,151.58
2026-02-16T19:20:46Z,unhealthy,197.7
2026-02-16T19:37:25Z,unhealthy,211.02
2026-02-16T19:50:24Z,unhealthy,178.86
2026-02-16T20:00:04Z,unhealthy,210.98
2026-02-16T20:14:24Z,unhealthy,185.46
2026-02-16T20:29:35Z,unhealthy,188.31
2026-02-16T20:47:00Z,unhealthy,190.64
2026-02-16T20:59:22Z,unhealthy,214.51
2026-02-16T21:13:23Z,unhealthy,231.44
2026-02-16T21:28:14Z,unhealthy,175.65
2026-02-16T21:43:38Z,unhealthy,170.63
2026-02-16T21:55:20Z,unhealthy,213.62
2026-02-16T22:06:00Z,unhealthy,227.16
2026-02-16T22:18:18Z,unhealthy,191.32
2026-02-16T22:34:19Z,unhealthy,163.4
2026-02-16T22:50:13Z,unhealthy,209.58
